youtubeId,movieId,title,trailer_present,video downloaded
m1ezoUr-Ygk,695,True Crime (1996),1,0
0p4TGybU80c,696,Butterfly Kiss (1995),1,0
LoVRGgufV2w,697,Feeling Minnesota (1996),1,0
Gg9c-WnK6sM,698,Delta of Venus (1995),1,0
OUrzJ60EdjA,702,Faces (1968),1,0
J6XbR1ONUns,705,Cosi (1996),1,0
-yaTz-zj_lU,707,Mulholland Falls (1996),1,0
WvekONokv3A,709,Oliver & Company (1988),1,0
SnQFSfapPl8,710,Celtic Pride (1996),1,0
YQRbTNN-jNE,711,Flipper (1996),1,0
nn2nQMfLqwg,714,Dead Man (1995),1,0
nT1XlVVzKB4,718,"Visitors, The (Visiteurs, Les) (1993)",1,0
hvyj77D8RQY,719,Multiplicity (1996),1,0
1neY_Zh5mIs,720,Wallace & Gromit: The Best of Aardman Animation (1996),1,0
DoM4OXQVCcE,724,"Craft, The (1996)",1,0
WnyftZZ880s,725,"Great White Hype, The (1996)",1,0
fnoD2p4aj9k,726,Last Dance (1996),1,0
6P_1oFBbKZ4,728,Cold Comfort Farm (1995),1,0
hwuRDxzitek,731,Heaven's Prisoners (1996),1,0
bI6Mbg_bMzQ,733,"Rock, The (1996)",1,0
XVEhAw7bGx4,735,Cemetery Man (Dellamorte Dellamore) (1994),1,0
VpiW17bQhY4,736,Twister (1996),1,0
F2mk5MZwksg,737,Barb Wire (1996),1,0
wNtgA5Xfd2s,741,Ghost in the Shell (Kôkaku kidôtai) (1995),1,0
7-b6Mb7vpwk,742,Thinner (1996),1,0
SDFlRsDIAd4,747,"Stupids, The (1996)",1,0
o-uGQYEN4jc,748,"Arrival, The (1996)",1,0
YX6mtTLHlkg,753,"Month by the Lake, A (1995)",1,0
dhVD0FUj1aQ,754,Gold Diggers: The Secret of Bear Mountain (1995),1,0
nR5qoOSkfAQ,755,Kim (1950),1,0
8Tl8j9yXj94,756,Carmen Miranda: Bananas Is My Business (1994),1,0
j8zg_25-SYA,757,Ashes of Time (Dung che sai duk) (1994),1,0
GgfiK3hjxYI,759,Maya Lin: A Strong Clear Vision (1994),1,0
3usU25Z9ICE,760,Stalingrad (1993),1,0
oY7R0lHSw3U,761,"Phantom, The (1996)",1,0
mx4KKlwM7c0,764,Heavy (1995),1,0
iHaFdSx26WM,765,Jack (1996),1,0
qAQRCcQlXXE,766,I Shot Andy Warhol (1996),1,0
1tqWK4wbwk4,767,"Grass Harp, The (1995)",1,0
7FJuSlLlmSk,775,Spirits of the Dead (1968),1,0
8LuxOYIpu-I,778,Trainspotting (1996),1,0
8VFQ9qzRbgI,779,'Til There Was You (1997),1,0
nDNDQLP3bPI,780,Independence Day (a.k.a. ID4) (1996),1,0
SStzlZz6lxc,781,Stealing Beauty (1996),1,0
OJhwzOqqdqU,782,"Fan, The (1996)",1,0
DezyFYB2MMk,783,"Hunchback of Notre Dame, The (1996)",1,0
Xj259Pi_vrA,784,"Cable Guy, The (1996)",1,0
eGPI1rD6eZY,785,Kingpin (1996),1,0
-IwDKbMe7qw,786,Eraser (1996),1,0
1Gtt2JxmQtg,787,"Gate of Heavenly Peace, The (1995)",1,0
QtasgDXY0hM,788,"Nutty Professor, The (1996)",1,0
fPtpHw1gJ_Y,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1,0
tRWIfCpxNK4,798,Daylight (1996),1,0
zmQxM32PWRM,799,"Frighteners, The (1996)",1,0
fhd8AHbp2c4,800,Lone Star (1996),1,0
e_hkxbNpQMw,803,Walking and Talking (1996),1,0
mIvoJ2_8X5I,804,She's the One (1996),1,0
7hfTnum9fVA,805,"Time to Kill, A (1996)",1,0
ZsWPpq_AqDA,806,American Buffalo (1996),1,0
oYx_p8N7WH4,808,Alaska (1996),1,0
ecVhVN0QrIE,809,Fled (1996),1,0
8GfdemcL35A,810,Kazaam (1996),1,0
I4xX5vuxOaY,813,Larger Than Life (1996),1,0
WBJo1OLm1IA,818,"Very Brady Sequel, A (1996)",1,0
m8e2Hv-nO24,828,"Adventures of Pinocchio, The (1996)",1,0
5YBmnlAeijk,830,"First Wives Club, The (1996)",1,0
wN6BI7mEtKg,831,Stonewall (1995),1,0
mebIhXK8srA,832,Ransom (1996),1,0
jBGru6cBEdU,833,High School High (1996),1,0
wpmB3kZoKpw,834,Phat Beach (1996),1,0
pnzLRDDijW0,837,Matilda (1996),1,0
EptM-uLXUQY,839,"Crow: City of Angels, The (1996)",1,0
RQYNVWQe9no,840,House Arrest (1996),1,0
WGe7kfi0lZA,842,Tales from the Crypt Presents: Bordello of Blood (1996),1,0
SKKdkqnAX4o,848,"Spitfire Grill, The (1996)",1,0
drOdRwD1JF0,849,Escape from L.A. (1996),1,0
rSNnU4WaMwY,851,Basquiat (1996),1,0
cG-XrSUg1fw,852,Tin Cup (1996),1,0
PCSpol_TJ7k,854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",1,0
sY1S34973zA,858,"Godfather, The (1972)",1,0
qt5KrRfSdzg,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),1,0
vs5F7bYgglQ,864,"Wife, The (1995)",1,0
BFwYPhGzNQ4,865,Small Faces (1996),1,0
8IywWEYKRKc,866,Bound (1996),1,0
66rtqQ2Q-Wk,869,Kansas City (1996),1,0
Fiw6M7hmJ6A,870,Gone Fishin' (1997),1,0
lJP3cb2RcII,880,"Island of Dr. Moreau, The (1996)",1,0
_t7ubr0jBII,881,First Kid (1996),1,0
8WY5wRJLLpo,882,"Trigger Effect, The (1996)",1,0
UtTdKGJMLxA,885,Bogus (1996),1,0
yfzAGAQvsz8,886,Bulletproof (1996),1,0
aStODvSPBPI,888,Land Before Time III: The Time of the Great Giving (1995),1,0
rAaPBxBxaV8,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),1,0
DGEoGFdjXi8,892,Twelfth Night (1996),1,0
KYbXUWw61ug,893,Mother Night (1996),1,0
uxFEGZwzElc,897,For Whom the Bell Tolls (1943),1,0
xWGteh1hSlk,898,"Philadelphia Story, The (1940)",1,0
Lv6DNrIUiZU,899,Singin' in the Rain (1952),1,0
1XMXAleA1eQ,900,"American in Paris, An (1951)",1,0
Hs6ASCq9YtY,901,Funny Face (1957),1,0
urQVzgEO_w8,902,Breakfast at Tiffany's (1961),1,0
yUJNZU96iYY,903,Vertigo (1958),1,0
6kCcZCMYw38,904,Rear Window (1954),1,0
ZUNFCUZ5BwU,905,It Happened One Night (1934),1,0
r7FBSFRUj6s,906,Gaslight (1944),1,0
g2y-2pjq4Bk,907,"Gay Divorcee, The (1934)",1,0
K0c2HJ4AO6o,908,North by Northwest (1959),1,0
frUrR3vc3M8,909,"Apartment, The (1960)",1,0
rI_lUHOCcbc,910,Some Like It Hot (1959),1,0
QmgPw34Xm3A,911,Charade (1963),1,0
EQxRNEATlO4,913,"Maltese Falcon, The (1941)",1,0
j2OBKPuftKk,914,My Fair Lady (1964),1,0
AOZuxReeNTk,915,Sabrina (1954),1,0
4oHrxHqLdd8,916,Roman Holiday (1953),1,0
H9eNwZWtAUU,919,"Wizard of Oz, The (1939)",1,0
3AaSdZvetuY,920,Gone with the Wind (1939),1,0
JqQWY8T5nok,921,My Favorite Year (1982),1,0
klM1GSJsblQ,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),1,0
Fi2L2MCXglA,923,Citizen Kane (1941),1,0
bAZgLxuBtbo,924,2001: A Space Odyssey (1968),1,0
rqxgoPvFiuk,926,All About Eve (1950),1,0
ZOmV4y4ptq8,930,Notorious (1946),1,0
EQxXUmB7AEI,935,"Band Wagon, The (1953)",1,0
OhCCG5qSC1I,936,Ninotchka (1939),1,0
rSeGFCl5fWY,937,Love in the Afternoon (1957),1,0
jEofRODHZ1w,938,Gigi (1958),1,0
Y4E_260SH5Y,941,"Mark of Zorro, The (1940)",1,0
mYYLquxN2zQ,942,Laura (1944),1,0
uVpB6qJSgH4,943,"Ghost and Mrs. Muir, The (1947)",1,0
fU535-dJjso,945,Top Hat (1935),1,0
zaC2bWF60A8,946,To Be or Not to Be (1942),1,0
6zkZd9GkxWc,947,My Man Godfrey (1936),1,0
elMP6PqGBo0,948,Giant (1956),1,0
tdMjKq8xk-E,949,East of Eden (1955),1,0
nSNJ-8ouQEM,950,"Thin Man, The (1934)",1,0
otB5XC6i3Sw,951,His Girl Friday (1940),1,0
vjiCO8k6Jhg,952,Around the World in 80 Days (1956),1,0
LJfZaT8ncYk,953,It's a Wonderful Life (1946),1,0
avI86TPMJi4,955,Bringing Up Baby (1938),1,0
tgTmvdejvJk,956,Penny Serenade (1941),1,0
RcXpDtSaSg0,957,"Scarlet Letter, The (1926)",1,0
dGJA9rMWpos,960,Angel on My Shoulder (1946),1,0
o6oslqmdMj8,962,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),1,0
t3ehZvLL2UE,963,"Inspector General, The (1949)",1,0
hUIL0Z1c9bc,965,"39 Steps, The (1935)",1,0
5gUKvmOEGCU,968,Night of the Living Dead (1968),1,0
GzcRa6n_qoE,969,"African Queen, The (1951)",1,0
DSdd0FuSr78,970,Beat the Devil (1953),1,0
rDk0JtQHc0A,971,Cat on a Hot Tin Roof (1958),1,0
9j3gdbdnoEk,973,Meet John Doe (1941),1,0
KT1RIeg5WL0,976,"Farewell to Arms, A (1932)",1,0
g4IAe3VmUpk,980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",1,0
D313rsokyXg,981,Dangerous Ground (1997),1,0
k1A1vqmkftw,982,Picnic (1955),1,0
_1Jw51zk06w,984,"Pompatus of Love, The (1996)",1,0
KxEK8xHyAnc,986,Fly Away Home (1996),1,0
eBLqOtIzcXs,987,Bliss (1997),1,0
UvN3iJxZuF0,988,Grace of My Heart (1996),1,0
YlmiultezYA,990,Maximum Risk (1996),1,0
F1pkbe29910,991,Michael Collins (1996),1,0
NGCcCuY00OE,992,"Rich Man's Wife, The (1996)",1,0
i0Ja-Ttm_5E,997,Caught (1996),1,0
umjwm08s104,999,2 Days in the Valley (1996),1,0
SBRFmU-3mf8,1003,Extreme Measures (1996),1,0
MGQ5Nq7r-Ho,1004,"Glimmer Man, The (1996)",1,0
_1OJoYCDw-g,1005,D3: The Mighty Ducks (1996),1,0
9Qu4LuSdbTo,1006,"Chamber, The (1996)",1,0
GnS0_UTEayY,1007,"Apple Dumpling Gang, The (1975)",1,0
AFN_1Ju7Hak,1008,"Davy Crockett, King of the Wild Frontier (1955)",1,0
lhxWtjTFRxs,1009,Escape to Witch Mountain (1975),1,0
KHoSXE9nIHg,1010,"Love Bug, The (1969)",1,0
swDEaCgluWQ,1011,Herbie Rides Again (1974),1,0
VfBzeLChAzw,1012,Old Yeller (1957),1,0
yu0t4bfp_Zo,1013,"Parent Trap, The (1961)",1,0
XVtLP5tfpCA,1014,Pollyanna (1960),1,0
U8LO9hRL3fQ,1015,Homeward Bound: The Incredible Journey (1993),1,0
TiJOBf9WKBA,1016,"Shaggy Dog, The (1959)",1,0
QfqVYCRdtdc,1018,That Darn Cat! (1965),1,0
00bin2vxgGE,1019,"20,000 Leagues Under the Sea (1954)",1,0
wLlmymHRNZg,1020,Cool Runnings (1993),1,0
ThOtoGV6ylU,1025,"Sword in the Stone, The (1963)",1,0
fERE7bGPwmo,1027,Robin Hood: Prince of Thieves (1991),1,0
vUW0a_I3kxU,1030,Pete's Dragon (1977),1,0
8xHM7TNxg3s,1031,Bedknobs and Broomsticks (1971),1,0
LTvHS2INnvo,1032,Alice in Wonderland (1951),1,0
LhV6BBvt8Vs,1033,"Fox and the Hound, The (1981)",1,0
TujjYkFcmho,1034,Freeway (1996),1,0
LuBu4eDXWg8,1035,"Sound of Music, The (1965)",1,0
2TQ-pOvI6Xo,1036,Die Hard (1988),1,0
YCxFGxqLsHE,1037,"Lawnmower Man, The (1992)",1,0
I2dB0Fp7yFE,1040,"Secret Agent, The (1996)",1,0
YToU70X6O_Y,1041,Secrets & Lies (1996),1,0
v3HER2IPuV4,1043,To Gillian on Her 37th Birthday (1996),1,0
eGLZtHk2oNQ,1044,Surviving Picasso (1996),1,0
3jRl-xZxyvQ,1046,Beautiful Thing (1996),1,0
nVgdtcNwIGQ,1050,Looking for Richard (1996),1,0
lMQLclxC7bU,1051,Trees Lounge (1996),1,0
eZB90dRD79w,1053,Normal Life (1996),1,0
gHHiYMOx_M8,1054,Get on the Bus (1996),1,0
WsiIPY_vzFU,1057,Everyone Says I Love You (1996),1,0
fpP6osQNMh0,1059,William Shakespeare's Romeo + Juliet (1996),1,0
nWCct8XbQD0,1060,Swingers (1996),1,0
rNaMAgf4ErE,1061,Sleepers (1996),1,0
TzmjlOKqHek,1063,Johns (1996),1,0
Fo-U1wObf8U,1064,Aladdin and the King of Thieves (1996),1,0
y0E65ANqbO0,1068,Crossfire (1947),1,0
PHRDGxSL2o4,1069,"Murder, My Sweet (1944)",1,0
Y_Pyp0liDeE,1073,Willy Wonka & the Chocolate Factory (1971),1,0
YmycuykUclM,1076,"Innocents, The (1961)",1,0
0FRLeYaut3o,1077,Sleeper (1973),1,0
Xyqm-wWnX0A,1078,Bananas (1971),1,0
LWfHCO2Gv7Y,1079,"Fish Called Wanda, A (1988)",1,0
TKPmGjVFbrY,1080,Monty Python's Life of Brian (1979),1,0
VksW-4TzlFo,1081,Victor/Victoria (1982),1,0
Qng4rP5xjDE,1083,"Great Race, The (1965)",1,0
UiGY9JrZQSc,1084,Bonnie and Clyde (1967),1,0
g8rDRPOOSHU,1085,"Old Man and the Sea, The (1958)",1,0
urIXnyF0aJ0,1086,Dial M for Murder (1954),1,0
eIcmQNy9FsM,1088,Dirty Dancing (1987),1,0
GLPJSmUHZvU,1089,Reservoir Dogs (1992),1,0
pPi8EQzJ2Bg,1090,Platoon (1986),1,0
YCTgcZ6ImsQ,1091,Weekend at Bernie's (1989),1,0
EZc7uAUa38Q,1092,Basic Instinct (1992),1,0
DDE9kXwG0fs,1093,"Doors, The (1991)",1,0
FRxmK7Q3yF4,1094,"Crying Game, The (1992)",1,0
4wBUnziyPWQ,1095,Glengarry Glen Ross (1992),1,0
STPJVf6wqCk,1096,Sophie's Choice (1982),1,0
iWa9EVeUqhA,1099,"Christmas Carol, A (1938)",1,0
xa_z57UatDY,1101,Top Gun (1986),1,0
1dWq360_T-I,1103,Rebel Without a Cause (1955),1,0
ilW32IKJoM0,1104,"Streetcar Named Desire, A (1951)",1,0
76R2EKEnoJQ,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),1,0
T6RzJaZA1qY,1112,Palookaville (1996),1,0
uRgBedsCOWk,1114,"Funeral, The (1996)",1,0
fR6l4D47fW8,1120,"People vs. Larry Flynt, The (1996)",1,0
uKAlC4Cvab4,1125,"Return of the Pink Panther, The (1975)",1,0
kgh27gCgiQw,1126,Drop Dead Fred (1991),1,0
WYPcLYPoaxo,1127,"Abyss, The (1989)",1,0
jJgyaFyeqRs,1128,"Fog, The (1980)",1,0
ckvDo2JHB7o,1129,Escape from New York (1981),1,0
V44E_YanQsg,1131,Jean de Florette (1986),1,0
BxScSXKXwPc,1132,Manon of the Spring (Manon des sources) (1986),1,0
co-VZiZNHfU,1135,Private Benjamin (1980),1,0
RDM75-oXGmQ,1136,Monty Python and the Holy Grail (1975),1,0
_ZsZTZh981Q,1137,Hustler White (1996),1,0
OdgNq09RxI4,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1,0
5T6MeOnGSBM,1151,Faust (1994),1,0
kiW-WS_QTjM,1154,T-Men (1947),1,0
hvBsk_jJ7j0,1162,"Ruling Class, The (1972)",1,0
NpY2QcnH5D8,1163,Mina Tannenbaum (1994),1,0
0vInmqLEoWA,1165,"Bloody Child, The (1996)",1,0
R8mK-_EPxdk,1168,Bad Moon (1996),1,0
yRpWaJRyVQo,1171,Bob Roberts (1992),1,0
C2-GX0Tltgw,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),1,0
nXLRdeYFHss,1173,"Cook the Thief His Wife & Her Lover, The (1989)",1,0
Tg3V8HDK5go,1175,Delicatessen (1991),1,0
iBrPfR6oMsM,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",1,0
1-HsRAM2Ink,1177,Enchanted April (1992),1,0
drys1OnF35E,1178,Paths of Glory (1957),1,0
ocCWEBSC4-0,1179,"Grifters, The (1990)",1,0
F2ptqKcPLsE,1181,"Shooter, The (1997)",1,0
N1OopmufwUo,1183,"English Patient, The (1996)",1,0
d04cySd7ZOQ,1184,Mediterraneo (1991),1,0
0Ellpw_5t84,1185,My Left Foot (1989),1,0
rxdQQpJ9t-4,1186,"Sex, Lies, and Videotape (1989)",1,0
RsugtjWFMeQ,1187,Passion Fish (1992),1,0
7dtfxf3FFx4,1188,Strictly Ballroom (1992),1,0
CTDvQ_3VaG0,1189,"Thin Blue Line, The (1988)",1,0
mHm9qqrl_Uc,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),1,0
UJe0RMnf4vk,1192,Paris Is Burning (1990),1,0
k2pXxHW1DHs,1194,Cheech and Chong's Up in Smoke (1978),1,0
-LuGkTtITQE,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1,0
tD3WKbQRvQw,1197,"Princess Bride, The (1987)",1,0
S6ruDPy5isk,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),1,0
4Wh2b1eZFUM,1199,Brazil (1985),1,0
LSHAgmGR-Ig,1200,Aliens (1986),1,0
OLNktcDs05Y,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",1,0
0ATYtmPVtjo,1202,Withnail & I (1987),1,0
OvebOqneLIU,1203,12 Angry Men (1957),1,0
zmr1iSG3RTA,1204,Lawrence of Arabia (1962),1,0
SPRzm8ibDQ8,1206,"Clockwork Orange, A (1971)",1,0
UISApwv0iGA,1207,To Kill a Mockingbird (1962),1,0
yafLm-ByQWo,1208,Apocalypse Now (1979),1,0
Ar3sHQB_rbU,1209,Once Upon a Time in the West (C'era una volta il West) (1968),1,0
2mqRbh7FJ0Y,1210,Star Wars: Episode VI - Return of the Jedi (1983),1,0
18gU7pY0P-Q,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",1,0
F-QWLAndD1E,1212,"Third Man, The (1949)",1,0
qo5jJpHtI1Y,1213,Goodfellas (1990),1,0
097uj1HjkbM,1214,Alien (1979),1,0
4vvJCg2JsIc,1215,Army of Darkness (1993),1,0
82onGmBx9ZM,1216,"Big Blue, The (Grand bleu, Le) (1988)",1,0
YwP_kXyd-Rw,1217,Ran (1985),1,0
OXF0R4dcU5Y,1218,"Killer, The (Die xue shuang xiong) (1989)",1,0
kf8X-MtsufY,1219,Psycho (1960),1,0
2HCR4c1zPyk,1220,"Blues Brothers, The (1980)",1,0
9O1Iy9od7-A,1221,"Godfather: Part II, The (1974)",1,0
UuWmCVdwhKg,1222,Full Metal Jacket (1987),1,0
0F8_qdd8iho,1225,Amadeus (1984),1,0
SH4OFXlvzKA,1226,"Quiet Man, The (1952)",1,0
OzlXjvcsM1U,1230,Annie Hall (1977),1,0
Ak1n6qQS3_A,1231,"Right Stuff, The (1983)",1,0
b2GL4UoL4o0,1232,Stalker (1979),1,0
r37MmBuFoc0,1233,"Boot, Das (Boat, The) (1981)",1,0
_nAIb_J9T5M,1234,"Sting, The (1973)",1,0
bVF0o9S5Ex4,1235,Harold and Maude (1971),1,0
pIgv4Tvx3V0,1236,Trust (1990),1,0
NtkFei4wRjE,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1,0
nufb3JysCgY,1238,Local Hero (1983),1,0
k64P4l2Wmeg,1240,"Terminator, The (1984)",1,0
Ogj4f-V--h0,1241,Dead Alive (Braindead) (1992),1,0
lJiMlgvygvc,1242,Glory (1989),1,0
JEoEGW4Hb9w,1244,Manhattan (1979),1,0
hkJIcFMN_pc,1245,Miller's Crossing (1990),1,0
CVw_-PF3PFs,1247,"Graduate, The (1967)",1,0
gFCaDFAKNlk,1248,Touch of Evil (1958),1,0
167URLa-On0,1249,"Femme Nikita, La (Nikita) (1990)",1,0
t5hZ4Xv5VjE,1250,"Bridge on the River Kwai, The (1957)",1,0
i4SJYkYtWcw,1251,8 1/2 (8½) (1963),1,0
acB78SkO80A,1252,Chinatown (1974),1,0
6U3cZuxcH_8,1253,"Day the Earth Stood Still, The (1951)",1,0
EQyqvFVe4Y4,1254,"Treasure of the Sierra Madre, The (1948)",1,0
_TpKN9Tq9aQ,1256,Duck Soup (1933),1,0
ANKdpe4J2h0,1258,"Shining, The (1980)",1,0
FUVnfaA-kpI,1259,Stand by Me (1986),1,0
nsVproWjN6c,1260,M (1931),1,0
r9Q_WESQUVw,1262,"Great Escape, The (1963)",1,0
SKHZ5-JThFE,1263,"Deer Hunter, The (1978)",1,0
Lugx0xX2G54,1264,Diva (1981),1,0
tSVeDx9fk60,1265,Groundhog Day (1993),1,0
yGQm50DTOVk,1266,Unforgiven (1992),1,0
tgCyowLRfvA,1267,"Manchurian Candidate, The (1962)",1,0
MuhHPQxS2nQ,1268,Pump Up the Volume (1990),1,0
GCWBDwkhGN0,1269,Arsenic and Old Lace (1944),1,0
AM28GvL8oCM,1270,Back to the Future (1985),1,0
o5hb5mc-dfI,1271,Fried Green Tomatoes (1991),1,0
g-0dTpzNzwo,1272,Patton (1970),1,0
fS6Id_TJc6E,1273,Down by Law (1986),1,0
R2buISZP-a0,1274,Akira (1988),1,0
omOZyLmNMJs,1275,Highlander (1986),1,0
CDWJmrt-5I4,1276,Cool Hand Luke (1967),1,0
F1m6GlPyOSU,1279,Night on Earth (1991),1,0
vivaoPZhIH8,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),1,0
k8bVG8XC-4I,1281,"Great Dictator, The (1940)",1,0
g9CR_tib0CA,1283,High Noon (1952),1,0
Sqoxk3SrZRw,1284,"Big Sleep, The (1946)",1,0
7EsMeYlzwCU,1285,Heathers (1989),1,0
9uicvPZSKIM,1286,Somewhere in Time (1980),1,0
YZbHagBNY98,1288,This Is Spinal Tap (1984),1,0
1jM2WA2WbDc,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),1,0
aNmP7z1Eemo,1290,Some Kind of Wonderful (1987),1,0
gNXQQbgK_cc,1291,Indiana Jones and the Last Crusade (1989),1,0
Mo_WilWo9LY,1292,Being There (1979),1,0
OUKi0h5ZwPg,1297,Real Genius (1985),1,0
ZIhW1XIAY9M,1298,Pink Floyd: The Wall (1982),1,0
VxzO8Qx96O4,1300,My Life as a Dog (Mitt liv som hund) (1985),1,0
wGHUye0TiKs,1301,Forbidden Planet (1956),1,0
gjAi5ER5FOU,1303,"Man Who Would Be King, The (1975)",1,0
ic_s0DDNoB8,1305,"Paris, Texas (1984)",1,0
zfFWBWKwQT8,1306,Until the End of the World (Bis ans Ende der Welt) (1991),1,0
X1Qk0KxthWg,1307,When Harry Met Sally... (1989),1,0
5u5raLr1-fc,1310,Hype! (1996),1,0
0RsN6bAtZ9U,1311,Santa with Muscles (1996),1,0
ainKV-c-Mho,1317,I'm Not Rappaport (1996),1,0
-y7BQGqp53k,1320,Alien³ (a.k.a. Alien 3) (1992),1,0
iwfMpLdkDYs,1324,Amityville: Dollhouse (1996),1,0
7Ra20PuJ6Fc,1325,Amityville: A New Generation (1993),1,0
0db0Cb4ZG3I,1327,"Amityville Horror, The (1979)",1,0
CimlgHVx9Yo,1328,"Amityville Curse, The (1990)",1,0
kOnDKucaoVM,1330,April Fool's Day (1986),1,0
lCxR7dlavwg,1333,"Birds, The (1963)",1,0
9ti3MgzBNa8,1336,Body Parts (1991),1,0
tzawZeI53nM,1337,"Body Snatcher, The (1945)",1,0
fgFPIh5mvNc,1339,Dracula (Bram Stoker's Dracula) (1992),1,0
rYD3-pIF9jQ,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",1,0
-7l5dUZEbug,1341,Burnt Offerings (1976),1,0
RnzzBssg3ac,1342,Candyman (1992),1,0
xe9o_IwY3Fs,1343,Cape Fear (1991),1,0
lHpQ2S_F3u8,1344,Cape Fear (1962),1,0
VSF6WVx_Tdo,1345,Carrie (1976),1,0
oKKEumipuuY,1346,Cat People (1982),1,0
Adgp0v_mfTk,1347,"Nightmare on Elm Street, A (1984)",1,0
cvrv8U5MfS4,1350,"Omen, The (1976)",1,0
4EYz-SCVgpQ,1351,Blood and Wine (Blood & Wine) (1996),1,0
eB76XiTiMBA,1352,Albino Alligator (1996),1,0
_QHkdKZtG_o,1353,"Mirror Has Two Faces, The (1996)",1,0
U9cKpuOI0m4,1355,Nightwatch (1997),1,0
YQ1eiEvefKI,1356,Star Trek: First Contact (1996),1,0
vTt4Ar6pzO4,1357,Shine (1996),1,0
-RLVfo4SZfg,1358,Sling Blade (1996),1,0
TwecyXBMDUQ,1359,Jingle All the Way (1996),1,0
Tfj_bVIwyeA,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1,0
kYIFhk4lutY,1363,"Preacher's Wife, The (1996)",1,0
XBJD-lxh078,1367,101 Dalmatians (1996),1,0
MMcBEOvxXj4,1369,I Can't Sleep (J'ai pas sommeil) (1994),1,0
RbcRO1uosiI,1370,Die Hard 2 (1990),1,0
g0-7Z2lYII8,1371,Star Trek: The Motion Picture (1979),1,0
Apv2Bc3bt6w,1372,Star Trek VI: The Undiscovered Country (1991),1,0
8TB5J_sbCbE,1373,Star Trek V: The Final Frontier (1989),1,0
vOIYaRb6XpQ,1374,Star Trek II: The Wrath of Khan (1982),1,0
iTJs0Ballqs,1375,Star Trek III: The Search for Spock (1984),1,0
x0R9gC6v_h8,1376,Star Trek IV: The Voyage Home (1986),1,0
r-FmfxLy7fo,1379,Young Guns II (1990),1,0
yfM4Gt4TIYw,1381,Grease 2 (1982),1,0
FmYqVNu1YZ0,1382,Marked for Death (1990),1,0
8shbooEznrI,1384,"Substance of Fire, The (1996)",1,0
JO1sXQ8DpYc,1385,Under Siege (1992),1,0
U1fu_sA7XhE,1387,Jaws (1975),1,0
oDfZgGf8B5Y,1388,Jaws 2 (1978),1,0
tdZ5bXgFJRY,1389,Jaws 3-D (1983),1,0
B8NNXi4-yxQ,1390,My Fellow Americans (1996),1,0
hbE8eGzUXLI,1391,Mars Attacks! (1996),1,0
oIb4KbnMQ38,1392,Citizen Ruth (1996),1,0
D4pb2JuU6Y4,1393,Jerry Maguire (1996),1,0
2AIfVoGUs6c,1394,Raising Arizona (1987),1,0
ajetxCpdwbY,1395,Tin Men (1987),1,0
rbJpx_6fYgE,1396,Sneakers (1992),1,0
4TwOLO-Irf4,1397,Bastard Out of Carolina (1996),1,0
DVEUGM3Scck,1398,In Love and War (1996),1,0
XjnTcV6aJvA,1399,Marvin's Room (1996),1,0
8KvsMfiSWYg,1401,Ghosts of Mississippi (1996),1,0
y_dXrJLdTF8,1404,Night Falls on Manhattan (1996),1,0
jRnVQ4NBXko,1405,Beavis and Butt-Head Do America (1996),1,0
nRQa3NnHfK8,1407,Scream (1996),1,0
Gm_P9euW5NU,1408,"Last of the Mohicans, The (1992)",1,0
oYDzQ1QTwxY,1410,"Evening Star, The (1996)",1,0
qpUe7UBsWBk,1413,"Whole Wide World, The (1996)",1,0
C30-3GZ3UKo,1414,Mother (1996),1,0
zH2CGBOtJjc,1415,"Thieves (Voleurs, Les) (1996)",1,0
x9brMfU0OGU,1417,"Portrait of a Lady, The (1996)",1,0
Fdqwbs8uKwQ,1419,Walkabout (1971),1,0
q-CZrYOy_gI,1422,Murder at 1600 (1997),1,0
fU9zV8gdEUw,1425,Fierce Creatures (1997),1,0
arr-4RGgJvU,1427,Turbulence (1997),1,0
